"","score","text","created"
"12573",0,"picture me at your local Kroger singing Hold The Line out of the security cart megaphone","2016-04-18:20"
"12574",1,"@shayylaa__ @ciindynguyenn he says hi to me everytime I see him at like Kroger","2016-04-18:20"
"12575",0,"RT @cwest1517: When you can hear @zach_mitchamore car camming at whataburger from Kroger<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-18:20"
"12576",1,"RT @A_kramer22: Remember when we went 2 Kroger 2 look 4 what we called little honeys &amp; died laughing bc that sounded like a good rap name @…","2016-04-18:20"
"12577",0,"The Kroger deli might give government employees a run for their money when it comes to urgency","2016-04-18:20"
"12578",0,"love how every time I walk in Kroger I hear Jared scream my name","2016-04-18:20"
"12579",1,"Remember when we went 2 Kroger 2 look 4 what we called little honeys &amp; died laughing bc that sounded like a good rap name @Emma_Kramer11","2016-04-18:20"
"12580",1,"Did you know you can support PITC by shopping @ Kroger? Link your card at https://t.co/BByDHwC0yY. #MotivationMonday https://t.co/SqrHCkWjLb","2016-04-18:20"
"12581",1,"I always look like shit when the cute guy at kroger working","2016-04-18:20"
"12582",1,"Hi, do you work here? No, I'm just wearing a Kroger shirt, a Kroger name tag, pushing carts into the store, and wearing a safety vest.......","2016-04-18:20"
"12583",0,"Just went to pick up Buddy's prescription at Kroger and the pharmacy had him listed as @gurugarl's human son. #lolz","2016-04-18:20"
"12584",0,"@emma_kroger thanks Emma!!!","2016-04-18:20"
"12585",0,"Kroger for lunch tomorrow?","2016-04-18:20"
"12586",0,"RT @SlutsInDenial: You know #lastblast2k16 has begun when every cop in Wheeling has someone pulled over between Kroger and Tim Horton's...…","2016-04-18:20"
"12587",1,"You know #lastblast2k16 has begun when every cop in Wheeling has someone pulled over between Kroger and Tim Horton's... be vigilant friends!","2016-04-18:20"
"12588",1,"I enjoy flowers a lot. So here are pictures I took @ Kroger https://t.co/Na9crUNf83","2016-04-18:20"
"12589",0,"So is it from one or is it for one. @ Kroger https://t.co/uHKp5HaPKN","2016-04-18:20"
"12590",0,"Keeping Up with Kroger Krazy (nightly recap)!! https://t.co/0coylryBdt #Kroger","2016-04-18:20"
"12591",0,"The cashier at Kroger asked me if #chiaseeds come from Chia pets","2016-04-18:20"
"12592",1,"Grocery run. Kroger better not let me down","2016-04-18:20"
"12593",0,"If anyone wants to walk with me I'm at McDonald's by Kroger. Let's go on an adventure","2016-04-18:19"
"12594",0,"@weaselzippers I could see this happening in Kroger, but in Whole Foods (where having a tattoo seems to be a condition of employment)???","2016-04-18:19"
"12595",1,"@RisssaD Kroger chocolate milk is the best #fyi","2016-04-18:19"
"12596",-1,"Some brat at Hillcrest Kroger just called me a hipster so I guess you could say this denim jacket is really working out.","2016-04-18:19"
"12597",-1,"This @kroger remodel has forced me to shop at @meijer because of how poorly executed it is.","2016-04-18:19"
"12598",0,"It's a @kroger #TasteOfSpain inspired dinner featuring @BirdsEye fiesta lime corn and garlic tapas sauce. Delish. https://t.co/lxGrNBe5Wt","2016-04-18:19"
"12599",0,"@BUnderwoodWKRC <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>  I'm going to Kroger ASAP!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+008B>","2016-04-18:19"
"12600",0,"Rollin' in my cart eatin' yogurt sippin' on apple juice...laid back. @ Kroger https://t.co/hUWYP5XgDR","2016-04-18:19"
"12601",0,"RT @shirerat: I gained a pound and I blame Kroger Raspberry Danish for existing. https://t.co/V2V7VUWVJR","2016-04-18:19"
"12602",0,"I gained a pound and I blame Kroger Raspberry Danish for existing. https://t.co/V2V7VUWVJR","2016-04-18:19"
"12603",0,"This little boy in Kroger said ""gimme some"" while I was drinking my Starbucks lmaooooo","2016-04-18:19"
"12604",0,"When you can hear @zach_mitchamore car camming at whataburger from Kroger<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-18:19"
"12605",-1,"Wife just yelled ""I hate Mandarins!"" in the middle of Kroger produce... #shesakeeper #notintheracistway","2016-04-18:19"
"12606",-1,"@kroger just got home from the store and chicken clearly smelled spoiled upon opening. Unacceptable https://t.co/Z8gu27hsU4","2016-04-18:19"
"12607",2,"RT @EasterdayChase: @ThatMuchowKid I mean Kroger brand has some pretty good Mac and cheese","2016-04-18:19"
"12608",0,"@kroger I'm disappointed Kroger has disallowed store ground beef. The beef you ship is subpar, and we gladly paid for the extra quality.","2016-04-18:19"
"12609",0,"Getting hit on at Kroger is not as romantic as the movies show.Sorry I can't flirt with you while I'm mulling over my toilet paper choices.","2016-04-18:19"
"12610",1,"Saw @LaurensLee23 rocking it at Kroger today! Making UGA COP proud #P1s","2016-04-18:19"
"12611",0,"Kroger : DiGiorno pizza $1.99 (reg. $4.99) !!!!  Through tomorrow only !! https://t.co/KXT4p3HeQZ","2016-04-18:19"
"12612",0,"RT @Woodsbelltrees: Organize your day w/this farmhouse charging valet tutorial! [ad] #GIVEEXTRAGETEXTRA #Kroger https://t.co/0cPwcLEQzX htt…","2016-04-18:19"
"12613",1,"@corygfitness Thanks for the feedback. I'll get on the sweet potato bandwagon next Kroger run.","2016-04-18:19"
"12614",2,"@ThatMuchowKid I mean Kroger brand has some pretty good Mac and cheese","2016-04-18:19"
"12615",1,"Good Luck to the Fort Wayne's Smallest Loser Groups!! Saw y'all in Kroger, make them good meal choices!!! #Goals #CleanEating","2016-04-18:19"
"12616",-1,"RT @sophiaf09026914: Kroger n chill @raegirl1","2016-04-18:19"
"12617",1,"at least I got out of going to work at Kroger tomorrow <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>","2016-04-18:19"
"12618",-1,"Kroger n chill @raegirl1","2016-04-18:19"
"12619",-1,"...lemon run... (@ Kroger in Goodlettsville, TN) https://t.co/oZFv8nbwUm","2016-04-18:19"
"12620",0,"The Kroger in Coventry is hoppin'.","2016-04-18:19"
"12621",0,"@HerNameIsL0ve really?! They're at kroger &amp; walmart. Green chile is the flavor, I think. 10/10","2016-04-18:19"
"12622",0,"Hello Kroger Community Rewards Contacts,
 
It’s time to re-enroll for the new year of Kroger Community Rewards.... https://t.co/q2XGjEIf2E","2016-04-18:19"
"12623",0,"I'm at Kroger in Pickerington, OH https://t.co/fI7xEP56Ir","2016-04-18:19"
"12624",1,"I have a love/hate relationship w/ @kroger love their huggie land &amp; shopping w/o kiddos, but the WORST baggers #smashedeverything","2016-04-18:19"
"12625",0,"Kroger's got sale on burgers yoooo","2016-04-18:19"
"12626",0,"Attention General Sherman Community, 
 
Attached is a letter to enroll/re-enroll into the Kroger program that... https://t.co/GcL1FkpCox","2016-04-18:19"
"12627",2,"RT @preston_toney: Let's be honest, the best part about going to Kroger is the thunderstorm that happens by produce","2016-04-18:19"
"12628",0,"Thanks for my banana @kroger <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+008C> https://t.co/FL0Mmxx2Sx","2016-04-18:19"
"12629",1,"I sell so many chickens they think I work for Kroger","2016-04-18:19"
"12630",0,"We just walked around Kroger for 45 minutes looking for wheat thins","2016-04-18:19"
"12631",0,"Cashier at Kroger just asked me which bank issued Chase credit cards. ""Chase,"" I replied. Pretty sure I blew his mind.","2016-04-18:19"
"12632",0,"When you got three kids at home, but you go to Kroger in your… https://t.co/0c3XRaBSOx","2016-04-18:19"
"12633",0,"I found Skyline chili at Kroger today &amp; I think it was a sign from God.","2016-04-18:19"
"12634",-2,"I've been craving Swedish fish so bad lately I actually just had a stress dream about going to Kroger and not being able to find any","2016-04-18:19"
"12635",0,"RT @McBrideSisters: @luvin2luv Yes, check out our wine locator on our website or one of our national retailers (Kroger, Safeway, Vons, Wegm…","2016-04-18:19"
"12636",0,"if @kroger can carry this, they can carry the #blitzburghCrunch ice cream @TurkeyHillDairy https://t.co/vixP0ZtrRg","2016-04-18:19"
"12637",-2,"@kroger Do you sell spotted dick?  I am having a hard time finding it... https://t.co/kAQhEduoWj","2016-04-18:19"
"12638",-1,"The people of Kroger live to make me feel so uncomfy <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>","2016-04-18:19"
"12639",0,"You might be a SuperMom if you can make a Kroger trip for the week's… https://t.co/B5SdhFUzRc","2016-04-18:19"
"12640",0,"@luvin2luv Yes, check out our wine locator on our website or one of our national retailers (Kroger, Safeway, Vons, Wegmans &amp; more!)","2016-04-18:19"
"12641",0,"RT @reaganxobriggs: *Saves $8 using Kroger card*

@TallBlondeXtina: ""What a time. To be alive.""","2016-04-18:19"
"12642",1,"Their was this lady following me,Dalton,Conner,Ryan all around Kroger and she thought she was slick","2016-04-18:19"
"12643",0,"RT @_SterlingH: Naps after school &amp; Kroger brand chocolate milk is my life","2016-04-18:19"
"12644",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/aVAx7S5Xmw","2016-04-18:19"
"12645",1,"Check out my top 3 things you must have in your purse for #datenight. #GIVEEXTRAGETEXTRA #kroger #ad

click here: https://t.co/HwkRReuuBt","2016-04-18:19"
"12646",0,"Never seen a house arrest thingy on the ankle in person until today in Kroger","2016-04-18:19"
"12647",-1,"Glad I did a quick Kroger run before the weather got bad again","2016-04-18:19"
"12648",0,"@justcallmems same thing was happening at Kroger by me","2016-04-18:19"
"12649",0,"@SusanTroscinski @CEO4SHO @TxStormChasers Kroger Parking Lot 249 &amp; Cypresswood https://t.co/LkzRQPmsRb","2016-04-18:19"
"12650",0,"Arrogant Chris goes to Kroger","2016-04-18:19"
"12651",0,"Kroger on Cypresswood drive and 249 junction is open, but parking lot is under water. #Houston #houstonflood","2016-04-18:19"
"12652",-1,"@CartoonHeroGuy Kroger is the grocery store equivalent of Walmart. Don't fucking do it.","2016-04-18:19"
"12653",0,"Catfish and mushrooms and a pork roast :3 (@ Kroger in Marietta, GA) https://t.co/4TuXki7obE","2016-04-18:19"
"12654",0,"@kroger
My bag salad tonight isn't so appetizing! https://t.co/5uKUc0fEwd","2016-04-18:19"
"12655",1,"Look what showed up in my mail. Turns out @MissAngelaDavis is Kroger famous! https://t.co/BGXHCtZqve","2016-04-18:19"
"12656",0,"RT @bri_brianna3: There is seriously a 50 year old lady in a bikini at Kroger ...","2016-04-18:19"
"12657",0,"Struggle! You need to go to HEB or Kroger RT @justcallmems: @GhostFaceSigma fam https://t.co/zvngxg7qgM","2016-04-18:19"
"12658",0,"RT @ohyalivia: make pancakes, not war<U+2764><U+FE0F>","2016-04-18:19"
"12659",0,"RT @rileykate_: @bethhmagee not the Starbucks at Kroger :)) https://t.co/QeKeVoCpKv","2016-04-18:19"
"12660",0,".@kroger Ft Worth #kroger store 520, by TCU, store mgr brings in HEB cronies, reinterpreting policy WRONG!","2016-04-18:19"
"12661",0,"@bethhmagee not the Starbucks at Kroger :)) https://t.co/QeKeVoCpKv","2016-04-18:19"
"12662",0,"New Off! Coupons and Dillons {Kroger} Deals https://t.co/yDgt6RbIr5","2016-04-18:19"
"12663",0,"There is seriously a 50 year old lady in a bikini at Kroger ...","2016-04-18:19"
"12664",1,"1 like and I'll take a gallon of Kroger Chocolate milk as my prom date","2016-04-18:19"
"12665",0,"We declare this a city park. #handball #Texas #northtexas #lewisville #streetball @ Kroger https://t.co/jgjxLVnGUs","2016-04-18:19"
"12666",0,"Kroger - m4w (north bend) https://t.co/A4aSkSeVvL #MissedConnections","2016-04-18:19"
"12667",2,"Everybody was in Kroger buying beer and I'm like ""well, I have water at home"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0083>","2016-04-18:19"
"12668",-2,"@kroger deo dr. In Newark, OHIO. Yours is not the only store that has workers slashing dirty utility knives in to ice cream containers.","2016-04-18:19"
"12669",-2,".@kroger what can a non-union employee do against a verbally abusive and insulting meat manager? Fort Worth store 520 close to TCU.","2016-04-18:19"
"12670",1,"That was nice of someone at Kroger to leave their buggy right behind my car in the parking lot so I could hit it <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>","2016-04-18:19"
"12671",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/XUqREgtQXz","2016-04-18:19"
"12672",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/lE2DRJYVL7","2016-04-18:19"
"12673",-1,"RT @trevorpruitt3: I hate working at Kroger. I want to start my career already.","2016-04-18:19"
"12674",0,"Catch me interviewing at Kroger tomorrow in business casual attire #freshtodeath","2016-04-18:19"
"12675",0,"@51acf8b6838d43f @SlapYaMama they sell @Kroger, @Walmart  all the local stores around here..in spice &amp; seafood sections...","2016-04-18:19"
"12676",0,"RT @timar__: Ima need my mom to swim to Kroger or something because there is no food in the house","2016-04-18:19"
"12677",0,"@OmanReagan @carli_2251 there are no more smaller chains.  They've all been bought out by Safeway/Albertsons or Kroger.","2016-04-18:19"
"12678",2,"@moeschmallow go work a Kroger. It's really easy","2016-04-18:19"
"12679",1,"""Get a job at Kroger, it's closer!"" Well, what if I don't want to work at Kroger?  You're the one who told me to find a job I want.","2016-04-18:19"
"12680",0,"@ViewWhore @optich3cz Kroger on Maple Ave","2016-04-18:19"
"12681",2,"Let's be honest, the best part about going to Kroger is the thunderstorm that happens by produce","2016-04-18:18"
"12682",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/k1J4FGRLCJ","2016-04-18:18"
"12683",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/BBHlzrDtdE","2016-04-18:18"
"12684",1,"@LCHF_POWER Thanks! We'll make sure that they are aware of this. Have a great evening!","2016-04-18:18"
"12685",0,"@Mangusu Awww snaps! YOu aint know about Kroger? Legit AF! XD","2016-04-18:18"
"12686",3,"If you like @Kroger, you’ll love this sweet giveaway. We’ve giving away not 1 but 2 Kroger gcs each $250. Enter now! https://t.co/xQAkaZms7i","2016-04-18:18"
"12687",0,"@kroger these are mad fire I approve <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/gTOGOQpKup","2016-04-18:18"
"12688",0,"Always after the staples, they should just put milk, eggs, &amp; beer in the same aisle. (@ Kroger in East Peoria, IL) https://t.co/7PUyQpRFRF","2016-04-18:18"
"12689",0,"Tell @kroger grocery stores to STOP buying seafood from Canadian sealers! Sign https://t.co/rQOfIZOl5O #sealhunt https://t.co/ElfTg1OWpm","2016-04-18:18"
"12690",1,"@TXracegirl48 I went yesterday but forgot eggs. Kroger guy said lots of people in Saturday like it was before a hurricane getting water.","2016-04-18:18"
"12691",0,"RT @ltsGREYSquotes: ""You can live your life crossing them."" #GreysAnatomy https://t.co/oSPSdUaleW","2016-04-18:18"
"12692",1,"RT @ladypamelab: @lisaelyea kroger gets it right plz read NC Gov knucklehead","2016-04-18:18"
"12693",1,"@Chellie5633 Thanks for your reply! We will pass your feedback onto our Quality Assurance department. Have a great day!","2016-04-18:18"
"12694",0,"@kroger @Connie00496142 #Looks Good","2016-04-18:18"
"12695",1,"@lisaelyea kroger gets it right plz read NC Gov knucklehead","2016-04-18:18"
"12696",2,"My first trip to Kroger. The selection is huge! The prices are good! The bakery is mmmm &lt;3  I think I'm in love.","2016-04-18:18"
"12697",1,"@kroger lovely totally inedible organic onion.  Bought it 15 minutes ago. #disgustingproduce https://t.co/1v3jVTBjkB","2016-04-18:18"
"12698",0,"I'm sure I'm not the only one dumb enough to spend 10 minutes scanning items at a Kroger self-checkout because I don't want to stand in line","2016-04-18:18"
"12699",0,"@kroger kroger in mansfield ohio. I have a serial number of 1 kind the brand sells. There's a few other products I hope you can carry","2016-04-18:18"
"12700",2,"me and phoenix were gonna get free ice cream at coldstone but the line was super long so we just went to kroger and bought ice cream instead","2016-04-18:18"
"12701",0,"Was just called ma'am at Kroger. Weird.","2016-04-18:18"
"12702",1,"Disclaimer: I sincerely shop at 5 different grocery stores. Yet the managers all recognize me here at Kroger! #ourgrocerybill #GFMFdiet","2016-04-18:18"
"12703",3,"@TXracegirl48 glad you &amp; family are safe we are doing fine &amp; dry now. Mike ran down to Kroger mob scene he said.","2016-04-18:18"
"12704",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/402ibgD6H4","2016-04-18:18"
"12705",0,"I'm at Kroger in Frankfort, KY https://t.co/8fKYTP19Ix","2016-04-18:18"
"12706",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/L77jfEwKkZ","2016-04-18:18"
"12707",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/mrZ4Jj7KpT","2016-04-18:18"
"12708",0,"@KToddK Hi! That should not be on the shelf. Please let me know which Kroger this is so that I can report this. Thank you!","2016-04-18:18"
"12709",0,"RT @PollockLindsey: Meyerland under water again!  Right in front of Kroger on W Bellfort https://t.co/m1r9OdHZED","2016-04-18:18"
"12710",-1,"Never buy your produce at Publix, Kroger, etc. WAY to expensive, they're so many local farmers markets around here. <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>","2016-04-18:18"
"12711",0,"@switt_orz Hipster Kroger","2016-04-18:18"
"12712",0,"Thanks, The Little Clinic at Kroger, for lying to me and not giving me the antibiotics I needed to recover five days ago. Never going back.","2016-04-18:18"
"12713",0,"@sonikku10 MURDER KROGER?!","2016-04-18:18"
"12714",0,"ATTENTION REAL MUSICIANS ONLY starting a Nickelback cover band looking for a drummer gitarist and bassist (I am Chad Kroger)","2016-04-18:18"
"12715",0,"My thought process everytime I leave @kroger: ""where did I park?""","2016-04-18:18"
"12716",0,"this 3 year old at kroger has on a polo &amp; grey timbs haha child goals","2016-04-18:18"
"12717",0,"Food Shopping: The Kroger Co. - https://t.co/Vczrq75QLy https://t.co/J3eQS2Ksgg","2016-04-18:18"
"12718",0,"I was trying to fill out my Kroger application and the computer shut off <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>","2016-04-18:18"
"12719",0,"@Najee_x3  I couldn't find them for the longest and Kroger says they don't even sell em <ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-18:18"
"12720",0,"When you buy hamburger buns at @kroger but they've magically disappeared somewhere between the checkout conveyor belt &amp; your kitchen table","2016-04-18:18"
"12721",0,"Kroger stop - Check.
Laundry - Working on it.
Post Office - About to go.","2016-04-18:18"
"12722",0,"Naps after school &amp; Kroger brand chocolate milk is my life","2016-04-18:18"
"12723",-1,"Got a bud light lime with my craft pack from Kroger... Not one regret was had.","2016-04-18:18"
"12724",0,"Gas :v (@ Kroger Fuel Center in Marietta, GA) https://t.co/kY4pAjCBKT","2016-04-18:18"
"12725",0,"Wedding Day - IRENE KROGER NABBOSA New Ugandan music: https://t.co/WrHxAex0hm via @YouTube","2016-04-18:18"
"12726",1,"See an attractive guy in Kroger but I won't say anything bc I'm with my mom <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-18:18"
"12727",0,"@punkeymonkey529 I will let the store manager know you want Hakubaku noodles. Thank you!","2016-04-18:18"
"12728",-1,"@punkeymonkey529 Hi Alexandra! I'm sorry you couldn't find Hakubaku noodles. Please let me know which Kroger you shopped and","2016-04-18:18"
"12729",0,"ENTER TO WIN A KROGER CARD WITH MADHAVA !  Click here &gt;&gt;&gt; https://t.co/PYhJNWmskr","2016-04-18:18"
"12730",2,"Are you ready for prom?
#corsage #prom #wristlet #kroger #work #loveit #rose #ribbon… https://t.co/wrulotX13o","2016-04-18:18"
"12731",0,"Sargento Sliced Cheese Just $2.75 After Cash Back! via I Heart Kroger - Load your Sargento cheese ... https://t.co/ndWX8GEPAu","2016-04-18:18"
"12732",0,"Hillshire Snacking Grilled Chicken Bites – Just 75¢ At Kroger via I Heart Kroger - Grab ... https://t.co/fJhxm7y35n","2016-04-18:18"
"12733",-1,"@kroger I55N in Jackson, MS. I wouldn't have said anything, but it happens EVERY night. 10pm to 11pm is a nightmare.","2016-04-18:18"
"12734",2,"@kroger there's no continuity between them, some don't even have an soft end to them and the ones that do, they are barely there at all","2016-04-18:18"
"12735",1,"Cramer likes Whole Foods over Kroger https://t.co/z0ONjSH9V4","2016-04-18:18"
"12736",0,"@kroger https://t.co/Zrrlhlvpi7","2016-04-18:18"
"12737",0,"#Kroger # GotItFree #EarthBalanceSwap","2016-04-18:18"
"12738",0,"@kroger https://t.co/SmaSzoxDho","2016-04-18:18"
"12739",0,"RT @EvilKirbySmart: When it's double coupon day at Kroger https://t.co/Yj8uGq2AGW","2016-04-18:18"
"12740",0,"So gross from my workout I'm almost embarrassed to walk inside Kroger right now.","2016-04-18:18"
"12741",1,"RT @drewditto18: The best days are the days when your home alone after your mom just went to Kroger","2016-04-18:18"
"12742",0,"To the kid I just saw buying condoms at Kroger. Proud of you <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","2016-04-18:18"
"12743",1,"@kroger I just bought these today from your Maumee, OH store! Not cool! https://t.co/lQy45z1hzI","2016-04-18:18"
"12744",0,"@abustosxo nah I went to Kroger. But I low-key was pepinos now","2016-04-18:18"
"12745",0,"RT @FrankCurtisB: Anything goes down at the black Kroger.","2016-04-18:18"
"12746",-1,"Who bought all the crablegs at this Kroger? Y'all selfish.","2016-04-18:18"
"12747",1,"The best days are the days when your home alone after your mom just went to Kroger","2016-04-18:18"
"12748",0,"@kroger surprise food found in my box of vanilla wafers. Oyster crackers?? https://t.co/tYLGffnCFQ","2016-04-18:18"
"12749",0,"Find this #Job &amp;More Retail Reset Merchandiser Kroger Full Time  https://t.co/8aEZqXLDof","2016-04-18:18"
"12750",0,"Crabby Kroger people","2016-04-18:18"
"12751",0,"Love @Earth_Balance spreads. Started using them in place of butter for several recipes and teat I make. Makes food yummy! Get @Kroger!","2016-04-18:18"
"12752",-2,"I've made some really bad decisions in life, but agreeing to go to Kroger with MawMaw tonight may be the worst one yet.","2016-04-18:18"
"12753",-1,"Grocery shopping dilemma when I go without maddiefender and @libbiefender. @ Kroger https://t.co/aZtxC47JXF","2016-04-18:18"
"12754",0,"The Cove Community: Kroger Community Rewards https://t.co/YuVv56ZWki","2016-04-18:18"
"12755",1,"@unclematts @naturallysavvy I love your #OJ. Just recently tried your new one with turmeric. I buy your juice from @Kroger.  #OrangeJuice","2016-04-18:18"
"12756",1,"Earth Balance buttery spread tastes okay. Would recommend. @Kroger @Earth_Balance #EarthBalanceSwap #GotItFree","2016-04-18:18"
"12757",0,"gramz got winked at 3 times in kroger #pullin","2016-04-18:18"
"12758",1,"#Kroger is prepping!!! So excited to not have to go in liquor store for wine!! #wineoclock… https://t.co/qbgkWaS10z","2016-04-18:18"
"12759",1,"Kroger gas cards make me happy","2016-04-18:18"
"12760",0,"I'm at Kroger in Morgantown, WV https://t.co/F4aTJnrPkO","2016-04-18:18"
"12761",0,"@J_Cole4FSU <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F>hello Kroger","2016-04-18:18"
"12762",0,"@mrs75 @kroger U rock Bianca. Miss u both in Patriot Nation. Peace!","2016-04-18:18"
"12763",0,"I just checked in @kroger with #mPLUSPlaces Download today!  https://t.co/aMVw3SWubc","2016-04-18:18"
"12764",1,"Dick all printed on my shorts... i caught this one soccer mom looking at it in Kroger. She could of got a nice preview of a long night. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0089>","2016-04-18:18"
"12765",0,"It’s time to re-enroll for the new year of Kroger Community Rewards. Please re-enroll in the month of April in... https://t.co/wa24Fgu3x1","2016-04-18:18"
"12766",1,"At Kroger's where I work it
No diggity
'Bout to bag it up
Bag it up now","2016-04-18:18"
"12767",0,"$KR:US WBI Investments Inc. Has $1,231,000 Position in Kroger Co (KR) #KROGER CO  https://t.co/du7IitGxtU #SP500","2016-04-18:18"
"12768",0,"wts yall momma and grandma Kroger #??? i need some $$ of my gas","2016-04-18:18"
"12769",0,"Have You Seen the New Kroger Store Brand Labels? https://t.co/3JaE7ntnjK","2016-04-18:18"
"12770",0,"RT @travisdkilgore: Chad Kroger should open a German bakery and call it ""Pumpernickelback"".","2016-04-18:18"
"12771",-2,"@agirlgabs Hi! I'm sorry you received poor service. Please email the details to krogersocialmedia@kroger.com. Reference 23713775. Thank you!","2016-04-18:18"
"12772",-1,"There was a white trash throw down at the Kroger today and I was living","2016-04-18:18"
"12773",0,"@elizabethesther My @kroger has one.","2016-04-18:18"
"12774",1,"@ManCaveFoods now available at @kroger in the #Indianapolis area! https://t.co/OxvclPjUkG","2016-04-18:18"
"12775",1,"When you get the same cashier at Kroger every time you buy groceries and she tells you that you look tanner and skinnier lol girl I love you","2016-04-18:18"
"12776",0,"@GelinoDacey no I'm outside of Kroger","2016-04-18:18"
"12777",0,"When the person beside you in the Kroger Clicklist line is judging you because you're talking to your dog who's in the car with you <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>","2016-04-18:18"
"12778",0,"Chad Kroger should open a German bakery and call it ""Pumpernickelback"".","2016-04-18:18"
"12779",1,"@Chellie5633 :( We're sorry you don't like them. Can you provide the UPC and MFG code on the box and the reason you do not like them?","2016-04-18:18"
"12780",0,"I feel like a hippy cause i just walked into kroger hair natrual, no makeup, and lazy clothes and high af <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-18:18"
"12781",2,"We're so grateful for those of you who have enrolled in Kroger's Community Rewards program to support BSBO. Our... https://t.co/q2cTIQl9nI","2016-04-18:18"
"12782",1,"@LeslieChe1 u work at the one next to kroger??","2016-04-18:18"
"12783",0,"Hillshire Snacking Grilled Chicken Bites - Just 75¢ At Kroger https://t.co/0Sz6LYz5Bw","2016-04-18:18"
"12784",0,"Bathroom sign, Kroger grocery store, Athens GA https://t.co/Wx4n14hC0z","2016-04-18:18"
"12785",0,"@hannah_branton @TSettles14 go to Kroger for Han","2016-04-18:18"
"12786",-1,"When the checkout person at Kroger can't identify a zucchini: we have a problem, America. #yikes https://t.co/kHxgd9HQ6w","2016-04-18:18"
"12787",0,"Get DiGiorno Pizza for $1.99 at Kroger! - https://t.co/txF8CYWqPE","2016-04-18:18"
"12788",0,"Have You Seen the New Kroger Store Brand Labels? https://t.co/hbdumKpU3Y","2016-04-18:18"
"12789",-1,"@Slimm246 Hi! I'm sorry, but Oreo toaster strudel does not appear to be a real product. https://t.co/tbNZtN3N3s","2016-04-18:18"
"12790",0,"Kroger always boomin man <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-18:18"
"12791",1,"Thank you to Kroger for helping to supply snacks, meals &amp; water to shelters thru out Montgomery &amp; Harris County https://t.co/AQDg6Ht578","2016-04-18:18"
"12792",1,"Thank you to Kroger for helping to supply snacks, meals &amp; water to shelters thru out Montgomery &amp; Harris County https://t.co/rhF16KpoZ1","2016-04-18:18"
"12793",1,"Thank you to Kroger for helping to supply snacks, meals &amp; water to shelters thru out Montgomery &amp; Harris County https://t.co/qwjgmUYBLa","2016-04-18:18"
"12794",1,"Thank you to Kroger for helping to supply snacks, meals &amp; water to shelters thru out Montgomery &amp; Harris County https://t.co/OB3AaZjPaD","2016-04-18:18"
"12795",0,"How come Kroger never closes<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-18:17"
"12796",0,"I stay leaving my phone in Kroger <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","2016-04-18:17"
